title,subtitle,
Mega-Sena acumula e pode pagar R$ 6 milhões na terça,"<p class=""text"">
	O concurso 2166 da Mega-Sena não teve acertadores nos seis números sorteados:  <strong>03, 19, 34, 44, 56 e 58</strong>.
</p>",
"Bolsonaro admite reeleição e fala em País ""melhor em 2026""","<p class=""text"">
	Em um discurso improvisado na festa de São João do Clube Naval de Brasília, o presidente Jair Bolsonaro voltou a sugerir neste sábado (6) que <strong>pretende disputar a reeleição</strong>, e afirmou que <strong>entregará um País ""muito melhor""</strong> para quem lhe suceder no comando do Palácio do Planalto, ""em 2026"".
</p>",
Ex-aliado do PT defende reforma da Previdência de Bolsonaro,"<p class=""text"">
	Votou no petista Fernando Haddad para a Presidência da República, quase foi vice-prefeito de Recife em chapa com o PT, votaria contra o impeachment de Dilma Rousseff se fosse deputado à época - e agora está torcendo para que o presidente Jair Bolsonaro acerte a mão. ""É ele que está pilotando o avião, os brasileiros são os passageiros, e é importante que o voo termine bem"", diz o <strong>deputado federal estreante Sílvio Costa Filho (PRB-PE)</strong>, vice-presidente da Comissão Especial da reforma da Previdência.
</p>",
Os próximos passos da votação da reforma da Previdência,"<p class=""text"">
	A Câmara dos Deputados deve analisar a partir da próxima terça-feira, 9, a <strong>reforma da Previdência</strong> em seu plenário. A proposta precisará ser analisada em dois turnos e, para ser aprovada, deverá ter 308 votos favoráveis dentre os 513 deputados. O regimento prevê que, entre a votação em primeiro e segundo turno, sejam realizadas cinco sessões. Mas é possível que haja um acordo entre os parlamentares para se quebrar esse prazo e a votação em segundo turno ser realizada logo em seguida.
</p>",
TCU dá 24 horas para Guedes dizer se Coaf investiga Glenn,"<p class=""text"">
	O ministro Bruno Dantas, do<strong> Tribunal de Contas da União</strong> (TCU), deu um prazo de 24 horas para que o ministro da Economia, <strong>Paulo Guedes</strong>, esclareça se o Conselho de Controle de Atividades Financeiras (Coaf), vinculado à pasta de Economia, está ou não investigando possíveis movimentações financeiras atípicas do jornalista Glenn Greenwald, do site <em>The Intercept Brasil</em>, responsável pela divulgação de supostas trocas de mensagens por celular entre Sergio Moro, então juiz da Lava Jato, e procuradores da operação.
</p>",
"Moro diz que não desistirá de missão por ""falsos escândalos""","<p class=""text"">
	O ministro da Justiça e Segurança Pública, Sérgio Moro, afirmou, em entrevista ao Correio Braziliense, que <strong>não pretende deixar o cargo por causa das mensagens reveladas com procuradores da Lava Jato</strong> à época que era o juiz à frente da investigação na primeira instância.
</p>",
,,
O que é a temida falha de San Andreas e por que ela preocupa tanto a Califórnia,"<p class=""text"">
	Cada vez que a Califórnia registra um terremoto, uma pergunta volta a ser feita: será que estamos mais perto do The Big One (O Grande)?
</p>",
Novo terremoto na Califórnia é o maior registrado em 20 anos ,"<p class=""text"">
	Tremores no sul do estado americano são <strong>os maiores registrados nos últimos 20 anos</strong> e geram incêndios, vazamentos de gás e cortes na energia elétrica. Fortes réplicas devem ocorrer nos próximos dias.Um <strong>terremoto de magnitude 7,1 </strong>gerou danos no sul da Califórnia e se tornou o maior abalo sísmico registrado nos últimos 20 anos na região. Especialistas alertam que réplicas de grande impacto devem atingir a área durante os próximos dias ou até semanas.
</p>",
,,
Maia busca ser contraponto a Bolsonaro e se prepara para 2022,"<p class=""text"">
	Mesmo com três ministérios, o DEM já se prepara para seguir caminho alternativo ao do presidente Jair Bolsonaro nas eleições de 2022. O presidente da Câmara, <strong>deputado Rodrigo Maia (DEM-RJ)</strong>, reforçou sua equipe de comunicação digital, passou a gravar podcasts toda segunda-feira e decidiu dar mais atenção às redes sociais. Fiador da reforma da Previdência e com trânsito no mercado, <strong>Maia adotou um estilo de contraponto a Bolsonaro na centro-direita </strong>e se movimenta para vestir tanto o figurino de candidato como o de vice, na próxima disputa ao Palácio do Planalto, a depender das circunstâncias.
</p>",
,,
,,
"Maia sobre Moro: invadir dados é crime, mas uso é liberdade","<p class=""text"">
	Para o presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), não é crime a utilização dos dados envolvendo o ministro da Justiça Sergio Moro, pela imprensa, mas sim a invasão dos celulares dos procuradores.
</p>",
Barroso: Caso Moro mostra clara ação criminosa de violação,"<p class=""text"">
	O ministro Luis Roberto Barroso, do Supremo Tribunal Federal (STF), não quis comentar as supostas trocas de mensagens entre o ministro da Justiça, Sergio Moro, quando era juiz da Lava Jato, com procuradores da operação. No entanto, criticou a invasão dos dados por parte de hackers.
</p>",
Morador de rua é encontrado morto em terminal de São Paulo,"<p class=""text"">
	SÃO PAULO - Um morador de rua foi encontrado morto no Terminal da Barra Funda, na zona oeste de São Paulo, na manhã desta sexta-feira, 5. A suspeita é que as baixas temperaturas da madrugada possam ter complicado seu estado de saúde e o levado à morte. O frio deve permanecer na cidade e, segundo a Prefeitura, a sensação térmica em partes da capital na noite desta sexta já era de 6º C.
</p>",
Deputado que quebrou placa de Marielle pode disputar prefeitura,"<p class=""text"">
	RIO - A um ano e três meses da eleição municipal de 2020, o PSL definiu como pré-candidato a prefeito do Rio o deputado estadual Rodrigo Amorim. O nome foi indicado nesta sexta-feira, 5, em reunião da sigla com a presença do senador Flávio Bolsonaro, presidente do PSL no Estado e filho do presidente Jair Bolsonaro.
</p>",
Maia diz que inclusão de Estados inviabiliza reforma,"<p class=""text"">
	A inclusão dos Estados e municípios na reforma da Previdência não é possível porque inviabiliza a reforma, disse na noite desta sexta-feira, 5, o presidente da Câmara, Rodrigo Maia (DEM-RJ).
</p>",
,,
Infantino quer expandir Copa do Mundo feminina para 32 times,"<p class=""text"">
	O presidente da Fifa, Gianni Infantino, deseja expandir a Copa do Mundo de futebol feminino para 32 equipes, ante as atuais 24, já na próxima edição do torneio, que ocorre em 2023, além de dobrar o valor da premiação para 60 milhões de dólares, disse ele nesta sexta-feira.
</p>",
Asteroide de 55 milhões de toneladas está a caminho da Terra,"<p class=""text"">
	O setor de rastreamento da Nasa informou que um asteroide de 340m de diâmetro e 55 milhões de toneladas está a caminho da Terra, com chegada prevista para 3 de outubro. O risco de cataclismo é baixo, mas caso o asteroide saia de sua rota e entre no planeta, sua força destrutiva será igual a 2.700 megatrons — para se ter ideia, a bomba de Hiroshima tinha entre 13 e 18 quilotrons.
</p>",
Porteiro que matou ex-aluno na PUC é solto em audiência,"<p class=""text"">
	SÃO PAULO - A Justiça concedeu a liberdade provisória ao porteiro José Domingos Diniz, de 59 anos, que durante uma briga esfaqueou um ex-aluno no interior do câmpus Consolação da Pontifícia Universidade Católica (PUC), na região central de São Paulo. Ele havia sido preso em flagrante no local na tarde desta quinta-feira, 4, e foi apresentado em audiência de custódia nesta sexta-feira, 5.
</p>",
Rogério Marinho diz que já articula Previdência no plenário,"<p class=""text"">
	BRASÍLIA - Após a aprovação da reforma da Previdência, o secretário especial de Previdência e Trabalho, Rogério Marinho, disse que o trabalho do governo para aprovar a proposta no plenário da Câmara começa já. ""Sexta, sábado, domingo e segunda, que são os dias que provavelmente antecedem o início da votação no plenário da <strong>Câmara</strong>, serão dias de intensas negociações e conversas com os parlamentares. Vamos lutar para manter incólume o que saiu aqui da Comissão"", afirmou ele.
</p>",
"Bolsonaro defende trabalho infantil: ""não atrapalha""","<p class=""text"">
	O presidente Jair Bolsonaro afirmou nesta quinta-feira (4), durante sua live semanal no Facebook, que trabalhou numa fazenda, no interior de São Paulo, durante a infância. Segundo o presidente, na época seu pai administrava uma propriedade na região de Eldorado Paulista, no Vale do Ribeira, onde ele e os irmãos faziam trabalhos na lavoura. 
</p>",
Forte terremoto atinge sul da Califórnia e causa danos,"<p class=""text"">
	Um forte terremoto sacudiu o sul da Califórnia nesta quinta-feira, provocando incêndios e danificando prédios em uma cidade no deserto a nordeste de Los Angeles, mas autoridades afirmaram que foram registrados apenas ferimentos leves.
</p>",
,"<p class=""text"">
	BRASÍLIA - A Comissão Especial da reforma da Previdência encerrou a votação da proposta, depois de 16 horas de debates, devolvendo ao setor rural um benefício tributário que retira R$ 83,9 bilhões da economia esperada de R$ 1,071 trilhão.
</p>",
ONU: Esquadrões da morte da Venezuela forjam circunstâncias,"<p class=""text"">
	Forças de segurança da Venezuela estão enviando esquadrões da morte para assassinar homens jovens e forjar as cenas para parecer que as vítimas resistiram à prisão, disse a Organização das Nações Unidas (ONU) em um relatório emitido por sua chefe de direitos humanos nesta quinta-feira.
</p>",
Os principais pontos do texto-base da reforma da Previdência,"<p class=""text"">
	Aprovado nesta quinta (4) no início da tarde na comissão especial da Câmara dos Deputados, o texto-base da reforma da Previdência suavizou alguns pontos em relação à versão lida na terça-feira (2) pelo relator da proposta na comissão, deputado Samuel Moreira (PSDB-SP). Segundo ele, a economia está próxima de ficar em torno de R$ 1 trilhão nos próximos dez anos .
</p>",
"Planeta precisa de 1,2 trilhão de novas árvores para conter o aquecimento, diz estudo","<p class=""text"">
	Além de preservar as florestas que já existem, a melhor solução para reduzir drasticamente o excesso de dióxido de carbono na atmosfera e conter o aquecimento global é plantar árvores. Em todos os espaços possíveis do planeta que não são ocupados nem por zonas urbanas, nem destinados a agropecuária.
</p>",
Bolsonaro determina que novo ministro crie conta no Twitter,"<p class=""text"">
	Novo ministro da Secretaria-Geral da Presidência da República, <strong>Jorge de Oliveira Francisco</strong> já cumpriu a determinação do presidente <strong>Jair Bolsonaro</strong>: Jorge acaba de criar sua conta no Twitter. Em sua primeira publicação, o ministro, que é major da Polícia Militar do Distrito Federal, disse estar seguindo diretrizes determinadas por Bolsonaro ao criar a conta para se ""comunicar diretamente com a sociedade"".
</p>",
,"<p class=""text"">
	O dia 4 de julho é data de uma das maiores festas nacionais dos Estados Unidos.
</p>",
"Trump diz que imigrantes ""insatisfeitos"" devem ficar em casa","<p class=""text"">
	O presidente dos Estados Unidos, Donald Trump, que enfrenta novas críticas de democratas e ativistas pela maneira como lida com a crise imigratória na fronteira EUA-México, disse no Twitter na quarta-feira que os imigrantes insatisfeitos com as condições dos centros de detenção deveriam ser orientados a ""não vir"".
</p>",
"""Vivi um milagre"", diz brasileiro após explosão de vulcão","<p class=""text"">
	O brasileiro que ficou ferido nas explosões do vulcão Stromboli, na Sicília, sul da Itália, é <strong>Thiago Takeuti</strong>, de 35 anos. ""Vivi um milagre. Estou me perguntando por que sobrevivi"", disse Takeuti.
</p>",
Empresário se mata em evento com governador e ministro,"<p class=""text"">
	Um empresário do setor de cerâmica se matou com tiro na cabeça na frente do governador de Sergipe, <strong>Belivaldo Chagas</strong>, e do Ministro de Minas e Energia, <strong>Bento Albuquerque</strong>, durante abertura de um seminário sobre o mercado de gás que aconteceria em Aracaju a partir desta quinta-feira, 4.
</p>",
Bombeiros encontram corpo intacto de vítima de Brumadinho,"<p class=""text"">
	O Corpo de Bombeiros de <strong>Minas Gerais</strong> localizou na noite dessa quarta-feira, 3, o corpo de uma vítima masculina do rompimento da barragem de Córrego do Feijão, em Brumadinho. O corpo estava ""praticamente intacto"", informou a assessoria de comunicação dos Bombeiros. Ele portava um documento de identidade no bolso da calça que possibilitou localizá-lo entre os nomes da lista de pessoas ainda desaparecidas.
</p>",
