title,subtitle,,
"Título do Palmeiras em 1994 teve ""chocolate"" e provocação ao rival","Verdão venceu o Corinthians na final. No primeiro jogo, vitória por 3 a 1 e atuação de destaque. No segundo jogo, Edmundo chamou Viola para o drible no empate em 1 a 1",,
Torcida enche CT e pede Cuca no Verdão em 2017, técnico desconversa,Último treino aberto antes da partida contra a Chapecoense tem casa cheia na Academia de Futebol. Cuca ignora futuro e foca decisão ,
"Fábio Coentrão tem lesão ""misteriosa"" e desfalca o Real Madrid no sábado","Jogador português, que foi muito mal no último jogo da Liga dos Campeões, tem ""um problema no abdutor"", segundo o técnico Zidane. ""Mundo Deportivo"" questiona",,
"Em casa, Rio bate o Sesi-SP e chega ","Time comandado por Bernardinho faz 3 a 0, parciais de 25/21, 25/17 e 25/12 e lidera. Enquanto isso, equipe paulista, da jovem Lorenne, segue sem pontuar no torneio",,
"No Alecrim, Athirson luta contra baixa receita e jejum de 30 anos sem título","Treinador é apresentado pelo Verdão para a disputa do Campeonato Potiguar e quer levar clube ao título estadual. Apesar do baixo orçamento, sonha com bom trabalho",,
Corinthians faz críticas a construtora e teme por segurança da Arena,Clube emite nota oficial contundente e revela que relatório de auditoria aponta problema de erosão. Clube cobra posicionamento da Odebrecht,,
"Ex-Palmeiras, Danilo machuca três em treino do Udinese e deve ser punido","Brasileiro perde a cabeça durante treinamento, manda três companheiros de equipe para o departamento médico e é retirado antes do fim da atividade, segundo imprensa",,
Roma lança uniforme para clássico com Lazio inspirado em legionários,"Giallorrossi usarão camisa específica para duelo da capital, com detalhes em dourado e inspiração em soldados do Império Romano",,
"Sem Alix e Fabiana, Praia Clube vence Rio do Sul e segue invicto na Superliga","Mesmo sem duas das suas principais armas na competição, o time mineiro não teve dificuldades de fechar o jogo em 3 sets a 0. Praia Clube chega a sexta vitória seguida",,
"Astros do LoL, Revolta e Yang deixam INTZ; Keyd Stars é o provável destino","Time abandona ""projeto coreanos"" e vai investir pesado para contratar os maiores nomes da INTZ este ano. Ex-suporte da Pain, Pedro ""Ziriguidun"" também deve chegar",,
"Mais “livre”, Cárdenas relata problema de adaptação e celebra evolução","Meia colombiano confessa que achava que estava ""correndo um pouco errado"" nos jogos do Vitória. Leão se prepara para pegar o Coritiba, partida marcada para segunda",,
"Nove meses após deixar prisão, Uli Hoeness volta a ser eleito no Bayern","Presidente entre 2009 e 2014, até ser preso por quase dois anos, dirigente volta ao comando do clube bávaro nesta sexta-feira com 98,5% de aprovação",,
"Holloway/Bennett soma 53 pontos, e Pinheiros derrota o Franca no NBB","Com 31 e 22 pontos, respectivamente, americanos do ECP comandam a vitória da equipe paulistana, no Henrique Vilaboim, pela 6ª rodada do Novo Basquete Brasil",,
"Acabou o tabu! Após perder 6 semis, Corinthians bate Assoeva e vai à final","Com Parque São Jorge lotado, Timão derrota Gaúchos no sufoco por 5 a 2 e alcança inédita final da Liga Nacional de Futsal. Veteranos brilham com gols na decisão ",,
Ordem no Sport é vencer América-MG para evitar pressão inversa na Ilha,Jogadores rubro-negros pretendem evitar deixar a decisão para duelo contra ,,
"Jogador exagera em provocação no Chile: ""Assassino, matou seus amigos""","Esteban Pavez, atleta do Colo Colo, é duramente criticado após dizer tais palavras a Buonanotte, que sofreu acidente de carro há sete anos. Três amigos dele morreram",,
"Jailson, Vanderlei e Muralha são os goleiros mais decisivos do Brasileirão","Invicto em 17 jogos, goleiro do Palmeiras tem o melhor índice decisivo entre defesas difíceis e gols sofridos quando sua equipe está empatando ou vencendo por um gol",,
Dorival contesta atitude de Noguera e diz que Yuri será titular do Santos ,"Treinador não faz mistério, e volante vai substituir argentino na partida deste domingo, no Maracanã, contra o Fla. Argentino pediu desculpas por erro contra o Cruzeiro",,
Bastidores: vestiário do Grêmio tem vídeos de família e emoção em final,Renato e comissão técnica usaram vídeos com depoimentos de torcedores e de familiares dos jogadores como alento antes da vitória por 3 a 1 sobre o Atlético-MG,,
Um dia em 22 anos: Cuca pede que PM libere ruas da arena à torcida,Técnico se posiciona contra bloqueio das ruas nos entornos do estádio e pede até telão para torcedores sem ingressos verem o jogo decisivo contra a Chapecoense,,
Ecclestone: Alemanha está fora da F1 em 2017. GP do Brasil é ultima dúvida,"Chefe da categoria confirma que corrida germânica não será realizada no ano que vem e diz que GP em Interlagos ""é o último ponto de interrogação do calendário""",,
Siga o líder: RB Leipzig goleia Freiburg fora e amplia vantagem sobre Bayern,Werner marca duas vezes em nona vitória dos candidatos a Leicester na Bundesliga,,
"Com Maradona na torcida, Del Potro bate Karlovic e empata final da Davis","Argentino vence croata por 3 a 1, e deixa a decisão com uma vitória para cada lado. Com 35 aces, anfitrião não consegue quebrar serviço do adversário nenhuma vez",,
Spurs vencem os Celtics de virada e têm a melhor campanha fora de casa,"Com boa atuação de Kawhi Leonard, San Antonio vence em Boston, por 109 a 103, e alcança a nona vitória em nove partidas disputadas como vistante nesta temporada",,
"Técnico da Itália pode dar nova chance para Balotelli: ""As portas estão abertas""",Atacante que é destaque do Nice na França não defende a seleção desde 2014,,
"Tudo ou nada! Após reclusão total, Vasco chega ao Rio para decidir futuro","Elenco é visto pela primeira vez desde a derrota para o Criciúma e segue para hotel onde se concentra até jogo contra o Ceará, sábado, às 17h30 (Brasília), no Maracanã",,
"Fred ataca Peter e diz que foi ""fritado"". Presidente alega que jogador quis sair","Ao Globoesporte.com, atacante detalha saída, confirma problema com Levir e diz que poder e vaidade dominam política tricolor. Mandatário fala em oportunismo eleitoreiro",,
Ex-jogadores denunciam escândalo,"Sete atletas que jogaram a Premier League rompem silêncio e dizem terem sido molestados pelo mesmo técnico. ""Me violaram entre 50 e 100 vezes"", conta um deles",,
Técnico da Espanha escolhe Messi para o prêmio de melhor do mundo,Julen Lopetegui diz que nunca viu um jogador como o craque argentino do Barcelona,,
"Cruzeiro quis Elias, mas Sporting oferece Bruno Paulista, diz jornal ",Imprensa portuguesa diz que clube ofereceu jovem volante à Raposa. Ele não vem  tendo muitas oportunidades no clube alviverde este ano,,
Botafogo procura nome de peso e abre negociação por Walter Montillo,"De saída da China, argentino fica sem contrato no fim do ano e interessa ao clube carioca para uma eventual disputa de Libertadores. Contatos já foram iniciados.",,
"Tite elogia Rogério Ceni por se tornar técnico do São Paulo: ""Muita coragem""","Técnico da Seleção aprova escolha do ex-goleiro, e lista motivos pelos quais acha que Ceni terá sucesso na nova empreitada: clareza, vontade de aprender e coragem",,
Jornal: Sevilla pode oferecer Ganso para conseguir a contratação de Pratto,Clube espanhol vai tentar contratar um atacante no mercado de inverno da Europa,,
"Pai atualiza ""Livro de Ouro"" e dá ""estrelas"" a Pedro Rocha por golaços","Um dia após brilho na final no Mineirão, camisa 32 e o pai, seu Jessé, recebem o GloboEsporte.com para lembrar os dois gols na vitória por 3 a 1 sobre o Atlético-MG",,
Inter instala proteção no pátio do Beira-Rio para evitar novo quebra-quebra,Clube tenta minimizar novas depredações em caso de insucesso contra o Cruzeiro,,
Ferreira pega 6 meses de gancho por agredir árbitro, Guarani perde mando,"Zagueiro e clube são julgados nesta sexta-feira, no Rio de Janeiro, pelos incidentes acontecidos na final da Série C, dia 5. Jogador deve recorrer em segunda instância",
"Outro time, outra China: Elkeson dribla frio em Xangai e ousa na meta de 2017","Após primeira temporada no Shanghai SIPG, atacante garante não se arrepender de mudança de clube no país e quer título nacional, artilharia e melhor ano da carreira",,
Medina inicia busca por título no Havaí contra Kanoa Igarashi e um wildcard,"Liga Mundial de Surfe (WSL) divulga baterias da 1º fase do Pipeline Masters, a partir de 8 de dezembro. Brasil tem 10 representantes, e recordista Slater luta pela 8ª vitória",,
Cilic frustra o torcedor Maradona e dá ponto à Croácia na final da Copa Davis,"Número 6 do mundo banca favoritismo contra Delbonis na abertura da decisão. Na arquibancada, ídolo argentino não consegue empurrar compatriota",,
"Próximo de feito, Fred revela real motivo da saída do Flu e elogia o Galo","Atacante esta a dois jogos de se igualar a Romário, Dadá e Túlio e se tornar, pela 3ª vez, artilheiro do Brasileiro - desta vez com a camisa do Atlético-MG: ""Segunda pele""",,
São Paulo age pela permanência de garotos de time multicampeão sub-20,"Lateral-esquerdo Júnior e meia Shaylon serão comprados pelo Tricolor, que também deve renovar contrato do lateral-direito Foguete: atletas ficarão à disposição de Ceni",,
"Da Turquia, Fernandão “salta da cama” e torce por acesso do Bahia","Atualmente no Fenerbahçe, atacante vibra com gols do Bahia sobre o Bragantino e torce pelo sucesso tricolor: ""Me considero também um torcedor do Bahia. BBMP!!!!""",,
"Guardiola volta a negar rumores sobre Messi: ""Vai se aposentar no Barcelona""",Técnico diz estar cansado de responder sobre o craque argentino: “Quero que fique ali desde o início até o fim”. E confirma baixa de Kompany entre quatro e seis semanas,,
"À espera de Dourado e Vitinho, Lisca ","Técnico ressalta importância de contar com Seijas e Alex no momento decisivo, bem como melhora nas finalizações com presença de Nico López",,
"Inter anexa documento da Fifa, mas CBF reforça: ""Não há irregularidade""","Entidade internacional cobrou uso de TMS em parecer de maio. Dirigente da CBF lembra que casos do tipo são comuns: ""No máximo causaria multa ao time no México""",,
O futuro é logo ali: Neymar visita escolinha de futebol do Barcelona,Evento acontece após astro voltar aos treinos de olho no duelo com o Real Sociedad,,
De Westbrook a Butler: barbearia de SP reproduz estilo dos astros da NBA,"Local é decorado com fotos clássicas, bolas e camisas dos principais atletas da modalidade. Jogadores do São José Basquete visitaram local; assista vídeo",,
"Barcelona avalia opções para adquirir Marlon em definitivo, diz jornal catalão","Diário ""Sport"" destaca boa adaptação do zagueiro, novo xodó de Luis Enrique, e mostra cenários levantados pela diretoria para contratar o jogador emprestado pelo Flu",,
"Carioca critica trabalho de Marcelo e fala da saída do técnico: ""Indiferente""","Volante justifica queda de rendimento à desorganização do time do ex-comandante e não poupa Marcelo Oliveira pelo excesso de gols sofridos: ""Era para ter corrigido isso""",,
"Premiação para Chapecoense na Sul-Americana pode chegar a US$ 3,6 mi","Se vencer a competição, Verdão receberá 2 milhões de dólares, além de 1,6 milhão ",,
Volante do CRB alega problemas de ereção após cair no antidoping,"Olívio alegou disfunção erétil em defesa no Pleno do STJD. Volante utilizou pomada para aumentar libido e foi pego em jogo contra o Vasco, pela Copa do Brasil",,
Hamilton bate Nico por 79 milésimos no 2º treino para a final de Abu Dhabi,"Inglês é mais veloz na sexta-feira de sessões livres, mas alemão mostra que não está muito atrás. Em último fim de semana na F1, Massa fecha top10 na segunda atividade",,
"Nepomuceno respeitou histórico de Marcelo, mas insatisfação era antiga","Presidente do Atlético-MG teria começado a amadurecer a ideia de não continuar com o treinador após a derrota por 4 a 2, para o Flu, na 24ª rodada do Brasileiro",,
Santos quer amistoso contra o City para marcar despedida de Elano,"Assim como fez com o lateral-esquerdo Léo diante do Benfica, Peixe quer enfrentar o Manchester City na próxima temporada por causa do fim da carreira do meia",,
Amanda Nunes pede café com Ana Maria Braga após luta contra Ronda,"Leoa diz crer que será a responsável pela aposentadoria da ex-campeã no UFC 207, dia 30 de dezembro, e projeta defesa de cinturão em evento do Ultimate no Brasil",,
"Homenagem, conselhos e emoção... Os últimos dias de Jesus no Palmeiras","Antes de seu último jogo na arena do Verdão, que pode garantir o título brasileiro, atacante encontra jogadores da base do clube. Conter o choro no domingo será difícil",,
FAQs: tudo que você quer saber sobre a volta de Rogério Ceni ao São Paulo,"Estreia contra o time de Hulk, chance de clássico contra o Corinthians nos EUA, apresentação depois do Brasileirão, trabalho com Sidão... Tire todas as suas dúvidas",,
